"Precursor.Id","Protein.Group","Genes","Proteotypic","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30"
"Frac2_PEP0235_2","SYN0134","GENE0134",0,5593038.6,8389577,5750969.6,4494002.3,6483024.7,6885243.5,5138981.3,7166479.3,5619802.7,5606998.2,6034838.7,7028544.4,5189877.5,5141996.1,3751467.5,2738064.9,NA,NA,3424726,3243148.3,3998174.8,3592291.7,3606120.5,2480364.2,5637632.9,3274649.6,5810034.5,3072168.5,3520452.1,3402816.3
"Frac2_PEP0236_2","SYN0018","GENE0018",0,3457986.6,2369681,4084579.5,2424961.1,2828095.4,2278494.4,NA,NA,NA,3570632.9,3223895.8,3870204.8,7033467.4,3146580,5028297.8,NA,NA,NA,NA,9127383.7,9326481.1,8372894.9,4732181,NA,6423714.3,NA,10192440.2,5076860.1,NA,NA
"Frac2_PEP0237_2","SYN0123","GENE0123",0,4634070.2,2753091.2,4038354.9,NA,4599687.1,NA,NA,NA,NA,NA,4441887.3,3649504.1,3804339.9,4450402.5,2759112.6,4048528,4133118.8,5638844,NA,4550750.2,4617198.6,NA,6935928.5,3750177.4,4730632.3,NA,4189424,NA,NA,NA
"Frac2_PEP0238_2","SYN0019","GENE0019",1,176438,256219,365787.2,300905.7,212051.8,728345.5,1081716.4,NA,NA,NA,237386.1,316258,313607,368311.1,258346.7,NA,NA,2655276.7,2248037.8,NA,1164515.8,685920.6,956915.5,647031.3,608538.8,NA,1873719.1,NA,3786662.1,3356271.3
"Frac2_PEP0239_2","SYN0114","GENE0114",1,63716,52903.3,38360.5,63677.9,39375.9,61988.7,62192.8,49342.8,39248,39225.1,NA,69907.3,57085.8,48011.1,40160.1,43041.8,60584.9,51443.2,62198.7,62167.1,55257.9,42198,103327.3,47756.2,56722.8,38092,60193.9,52466,50796.4,66094.5
"Frac2_PEP0240_2","SYN0130","GENE0130",0,297182.2,245972.9,261143.7,143895.5,304551.9,218711,NA,265111.1,323708.6,NA,245791.8,303653.2,278166.1,351082.4,324057.4,279164.6,292946.3,206767.6,196363,199816.3,183418,235361,166518.8,NA,NA,225957.2,193685.5,202039.2,NA,191544.1
"Frac2_PEP0241_2","SYN0082","GENE0082",1,343347.3,NA,404677.6,NA,514770.4,232499.1,324915.8,369186.3,365653.1,207084.6,307371,323940.9,386076.2,366035,474744.1,396688.1,173275.2,215360.4,173376.1,148575,387024.4,524736.4,343543.7,256991.5,268810,149809.6,160018.9,406972.1,197401.8,172199.4
"Frac2_PEP0242_2","SYN0132","GENE0132",0,272285.1,274342.9,193691.7,NA,332366.9,284986.4,269902.2,458082.4,344423.9,254401.7,416477.9,469865.8,375152.7,306193.6,492705.4,167981.8,216071.1,211223.2,165088.8,190036.3,306994.4,135308.3,322859.6,163411.1,198743.9,148578.4,323734.7,283020.6,187919.6,193315.4
"Frac2_PEP0243_2","SYN0013","GENE0013",1,459084.3,452714.6,405404.5,338593.5,455161.1,342301.7,295387,463883.1,519188.5,306148.2,399703.8,391320.3,488200,314395.4,310639,1314287.1,896053.6,556835.4,520918.1,700601.1,600199.7,885893.3,920654.9,1432848.9,707073.5,805922,654907,752966.9,744777.1,726704.3
"Frac2_PEP0244_2","SYN0099","GENE0099",1,821269.5,971976.9,762815.2,616013.5,798841.1,668891.4,804225.9,703707.3,714663.5,453296,1192376.7,557917.5,544730.9,764898.9,NA,332507.6,353479.5,223224.2,266860.7,344636.1,309721.9,380679.9,NA,320883.4,407975.8,244272.7,423309.3,264430.9,272676.2,254299.9
"Frac2_PEP0245_2","SYN0021","GENE0021",0,2267258.1,3865878.6,2622887.8,3905761.8,2853291.3,NA,NA,NA,NA,2109048.7,3389366.9,2521331.4,2491216.3,3872168.5,2951807.9,NA,5396175.8,4178218.2,NA,NA,6410206.4,3715074.4,7486231.4,9558306.1,5626701,4572008,3923901.8,NA,NA,NA
"Frac2_PEP0246_2","SYN0106","GENE0106",0,41833.8,42439.3,51237.9,34053,31608.2,NA,24159.6,51369.1,38879.4,25225.9,31187.4,25987.2,28706.6,34634.1,25524.6,36302.2,34275.4,36171.1,42564.4,NA,58312.2,43245.9,47693,33748.1,37166.4,31589.1,46804.7,34282.7,47889.8,30060.5
"Frac2_PEP0247_2","SYN0095","GENE0095",0,14973461.1,21813877.9,15775962.3,18614895.3,17989398.4,173240383.3,122402642,67074991.5,152418435.8,65076202.5,22658674.3,17820986.4,20432024.2,18697285.8,20312098.6,112651156.9,119034613.6,75728520.3,80305287.7,111343540.9,17847947,13287945,20855937.8,23913501.5,15709376.8,86794711.1,68782325.4,104034471.9,141853072.3,69213070.9
"Frac2_PEP0248_2","SYN0111","GENE0111",1,189587.3,195163.7,NA,NA,165051.4,206813.6,141470.8,155894.1,195078.2,244850.2,127756.6,246467,NA,309710,211444.1,176455.7,276563.9,238124.7,257540.7,312996,418157.9,213639.4,344904,NA,198635.4,NA,NA,353971.8,381435.7,NA
"Frac2_PEP0249_2","SYN0024","GENE0024",0,10501555,10125337.1,6631446.6,8626748.7,NA,6437474,NA,NA,NA,5970614,9606482.8,6936496.9,NA,7801020.2,NA,5449094.7,NA,3420049.1,4146000.9,NA,NA,7017330.3,4751142.7,9481970.9,NA,5881469.7,5691721.8,4296835.8,5675654.7,NA
"Frac2_PEP0250_2","SYN0081","GENE0081",0,243765.7,241027.5,266698.5,317929.2,210042,347569.9,440741.1,223208.1,296393.3,163490.1,222063.2,328175.2,181169.9,269764.1,291036.2,666786.6,497745,559261.5,356435,736824.1,520213.3,426139.5,333040,386411.6,368587.6,631032.2,621689,424595.3,493995.6,437914.4
"Frac2_PEP0251_2","SYN0017","GENE0017",1,1596514.3,1962593,2501852.1,1650700.2,2209037.2,1318264.7,1622015.1,NA,NA,1673104.9,1297191.3,1778263.6,1827034.6,2236271,1551012.5,917444,NA,NA,NA,NA,2128541.3,2342052.1,1726908.3,1693787.8,2740384.4,1460043.9,NA,2148350,1296213.7,NA
"Frac2_PEP0252_2","SYN0005","GENE0005",0,1381826.4,795538,NA,NA,NA,NA,1102661,1188661,680810.6,1093541.2,942153.9,NA,1091863.8,NA,923051.6,NA,1398032.5,1797918,1264732.8,1384745.5,1950683.2,2892793.9,1646106.9,NA,2461593.1,1457526.9,NA,1690360,NA,NA
"Frac2_PEP0253_2","SYN0071","GENE0071",0,147632.4,131367.1,105326.7,173356,96414.2,154464.9,NA,135836.4,171962.5,NA,107216.8,135224,127493.9,120244.2,156999.6,71323.5,NA,68695.7,49173.7,NA,70120.5,38363.2,53124.7,39150.4,34105.3,NA,NA,NA,NA,65554.6
"Frac2_PEP0254_2","SYN0006","GENE0006",1,755483.6,761676.1,702665.9,522721.8,1049483,820057.9,1116952.5,576600.2,724695.3,1428402.7,876358.4,1138615.3,1006559,621125.9,NA,1912228.2,1192575.8,1477449.2,1195809.6,1806043.4,1506855.2,1856868.2,971960.6,1343416.9,1809223.4,1402724.3,1104438.9,1516247,1867082.7,1297340.7
"Frac2_PEP0255_2","SYN0115","GENE0115",1,766267.7,580160.2,746975.6,642204.6,875037.8,892794.1,508246.1,691243.3,971379.4,509393.4,1024844.5,900736.8,691911.7,593064.8,728087.3,607522.3,583485.4,652451.4,662217.2,488058.8,687667.4,427554.5,610846,516189,470137.8,559142.1,587637.5,392848.3,465918.5,622121.2
"Frac2_PEP0256_2","SYN0057","GENE0057",1,57563,70198.2,NA,96799.1,97726.2,57337.3,92459.5,79749.6,74803.3,60154.1,100042.3,110642.3,NA,66080.9,47377.9,127352.5,111222.9,165432.7,87161.4,120553.1,146588.5,98125.1,NA,137208.3,206771.1,NA,103488.1,123868.2,98825.1,105140.5
"Frac2_PEP0257_2","SYN0034","GENE0034",1,74739.5,102879.6,NA,NA,144159.5,85866.5,62422.2,93762.9,NA,NA,76246.1,76069.2,75585.8,NA,59444.2,215580,257375.8,NA,NA,141985.9,125063.4,136389.9,106574.5,113723.3,149811.2,184343.8,178791,NA,245106.2,140496.3
"Frac2_PEP0258_2","SYN0082","GENE0082",0,692393.2,694749.3,NA,855501.7,888521.4,862047.6,896003.5,998096.2,972736.7,773232.9,640906.4,570320.9,NA,1006783.4,945268.8,778860.8,709761.2,550596.1,695871.1,583601.7,521952.3,663794.9,738689.3,565553.9,649730.8,494565.2,465973.1,483644.4,798908.2,769193.3
"Frac2_PEP0259_2","SYN0047","GENE0047",0,339922.7,656990.1,506411.9,423405.7,548157.9,548704.3,224000.8,412014.5,471687.7,389162.6,276074,477396.1,419103.9,360831.3,433709.6,119708.9,126026,140672.6,127838.4,156593.2,92754.9,140598.9,143436.4,200585.5,128884.3,133449.1,102037.2,176784.9,88579.3,170184.4
"Frac2_PEP0260_2","SYN0109","GENE0109",0,142600.3,125111.1,94135.8,141666.1,169029.8,NA,114452.1,94419.4,NA,NA,80614.3,165749.1,120789.2,83671.8,NA,NA,163985.2,173704.9,NA,203274.6,93066.7,223473,122229.3,150141.9,174534.3,222849.5,NA,NA,NA,135990.8
"Frac2_PEP0261_2","SYN0072","GENE0072",1,457101.8,NA,590208.3,542025.1,586063.7,518219.9,516218.7,473791.5,497554.7,867069.7,697581.9,759939.8,503723.8,689329.8,519547.9,682587.9,690088,476419.1,508756.5,633897.6,410123.6,516653.6,472620.6,528041.2,582673,415669.9,NA,418097.1,605811.8,559799
"Frac2_PEP0262_2","SYN0026","GENE0026",1,455064,690094,332520.2,529332.8,351530.1,435401.7,422959.2,387334.7,745234,366227.3,507083.4,384971.9,326944.7,383003.6,582879.9,258743.5,457400.3,420187.8,416570.9,310824.3,330212,210756.8,269133.9,544455.2,250328.6,380131.5,288952.5,651001.1,272514.9,432989.5
"Frac2_PEP0263_2","SYN0036","GENE0036",0,922841.3,1092653.2,1751910.3,1227395.3,837257.4,1610944,1974150.6,1670052,1435263.7,1960778.9,1781807.7,647415.3,1563345.5,NA,NA,NA,1068416.6,NA,1386262.8,1793184.1,1039196.5,1164402,NA,568248.4,606692.5,1047704.8,1352165,1000260.1,1071853.3,1746119.4
"Frac2_PEP0264_2","SYN0057","GENE0057",0,475287.1,538454.9,775325.6,NA,827551.3,NA,NA,NA,NA,NA,566131.6,579736.1,571030.6,711715.5,902460.3,NA,NA,NA,NA,333067,298374.4,327314.9,307917.9,327265.6,353127.2,NA,NA,597950.5,NA,NA
"Frac2_PEP0265_2","SYN0028","GENE0028",1,6350057.3,NA,4946042.7,3103558.8,3255989.5,2077054.2,NA,NA,NA,NA,4260456.2,3816745.8,2829006.5,4204632.8,4406734.3,4218350.5,NA,NA,NA,NA,4115551.7,6188140.6,4277191.5,4309595.7,3179547.4,2347338.2,NA,NA,2123203.7,NA
"Frac2_PEP0266_2","SYN0028","GENE0028",1,226811.7,318113.2,269053,218978.7,NA,153352.1,159552.7,82747.9,194550.9,134829.9,247407.3,284304.8,280804.8,280511.2,307293.6,267267.2,265307.8,NA,209691,194664.6,315167,218655.8,301440.1,429665.7,369829.3,239742.5,151979.4,215756.6,158108.8,201681.6
"Frac2_PEP0267_2","SYN0016","GENE0016",0,375550,243789,263732.1,238874.4,301347.4,NA,512472.4,NA,NA,NA,226907.7,293749.5,170333.7,346682.9,234928.5,NA,NA,521282,NA,NA,142032.9,123337.6,121093.6,198712.4,143043.5,NA,355447.9,NA,625456.4,NA
"Frac2_PEP0268_2","SYN0111","GENE0111",0,577664.1,753679.6,NA,459711.2,780871.2,NA,NA,NA,NA,810057.1,530697.3,526052.3,793449.4,NA,606447,213403.5,223868,NA,299578.9,315963.1,379928.1,320205.7,168661.6,378452.7,318105.1,317890.8,NA,NA,NA,210491.4
"Frac2_PEP0269_2","SYN0060","GENE0060",1,NA,351423.2,464958.5,878749.7,414074.4,NA,NA,NA,581512,466258.4,622510.8,531740.7,405165.9,538334.9,539358.8,194256.7,NA,193096.9,NA,NA,172507.2,184830.6,181991.2,220562.9,154687.9,NA,145899.9,NA,NA,134975
"Frac2_PEP0270_2","SYN0006","GENE0006",0,581224.4,857633.7,NA,1085614.1,721462,163059.8,NA,NA,202365.1,NA,1106880.4,1611885.6,1407009.3,880617,1176028.2,213747.5,182776.3,NA,NA,187116,1099236.1,1581282.2,1353475,863178,769409.3,194138.9,NA,NA,223734.3,NA
"Frac2_PEP0271_2","SYN0109","GENE0109",0,2372886.6,3017959.3,3560376.9,4152222,4092625.5,5780916.8,2499644.2,3755682.8,3548531.1,4040853.6,2487342.8,5084436.1,2696861.2,4031198.5,3439090,4638459.3,7055022.7,3419412.4,5845781.4,5446757.2,6358634,4403262.5,4429950.4,7955945.2,3996332.6,4234297.9,5011044.3,3656051.2,5022672.8,6701486.2
"Frac2_PEP0272_2","SYN0044","GENE0044",1,NA,1760054.7,NA,3607214.4,NA,NA,NA,NA,2436052.2,1641620.4,2237046.9,2484407.3,2422528.6,1464829.3,1500955,2379154.4,3957899.9,3702704.9,3868562.4,NA,4674319.7,3594155.3,3621629.1,3716451.2,NA,NA,NA,1995560.8,3241460.7,3606650.4
"Frac2_PEP0273_2","SYN0066","GENE0066",0,856689.1,791168.1,1607737.7,794831.2,896351.4,1288326.8,560800.4,1155047.5,1458751.8,983383.2,1522932.3,1151870.5,1195195.1,1366806.1,895270.2,612167.1,608889.8,727878.8,529509.2,762664.2,814102.3,797529.5,838019,506299.9,638105.1,635055.2,845565.6,646630.6,780840.3,1042793.4
"Frac2_PEP0274_2","SYN0074","GENE0074",1,458845.8,501008.2,277794,354029.9,763310.9,1189235.5,1294567.4,1007135,770599,1164453.1,245634.2,386618,350081.8,379011.7,300906.1,2710263.8,1510893.7,2351032.9,2720808.7,2753568.9,681873.4,1046211,1002344.3,848947.3,1387807.8,3148849.7,3758742.8,3450081.7,3101180.1,2788545.3
"Frac2_PEP0275_2","SYN0089","GENE0089",0,NA,2801567.6,1998518.2,2710446.2,1986557.7,2054405.7,1239689.8,NA,1772332.1,1109009.9,2359731.5,1150880.1,1941044.6,2529939,3005589.1,446818.7,480812.3,805007.7,507995,957925.4,449368.5,707978.7,538927.9,532126.6,716357,451200.7,407959.8,470227.2,NA,688874.8
"Frac2_PEP0276_2","SYN0090","GENE0090",1,88865.9,106875.9,221317.5,169123.7,214061.6,NA,NA,NA,NA,NA,149052.3,199023.3,189448.1,192637.8,185563.3,NA,66439.3,84983.1,101150.9,88659.4,99183,56188.1,78047.8,120450.7,86066,NA,NA,NA,NA,61735.1
"Frac2_PEP0277_2","SYN0019","GENE0019",1,1419131.1,1413960.8,1044485.4,1913810.3,1128150,1288858.6,1415566.3,1451533.9,1260838,1614147,794870.8,1017112.8,1657080.2,1366407.3,1158448.7,2082627.1,1212756,1353065,1150495.5,1527586.3,1104155.8,936999.9,1286331.1,2016613.5,1138985.7,1444657.4,1723152.5,1096517.9,1540149.6,1653930.3
"Frac2_PEP0278_2","SYN0001","GENE0001",0,411820.6,413546.5,312707.2,478604.7,377049.5,NA,NA,NA,NA,270001.7,378799,331486.9,622333.3,485184.2,587313.3,784388.4,NA,424969.9,NA,NA,542911.4,427947.6,506104.2,478988.7,NA,NA,726204,NA,NA,NA
"Frac2_PEP0279_2","SYN0025","GENE0025",1,862876,564096.3,1016812.9,1187252.7,926517.7,1217534.6,1210039.5,963790.2,1104316.3,1103074.4,1054440.3,889979.3,972215.7,2249328.7,1052504.8,2140172.4,2149902.8,2054893,2485124.9,1932471.4,2483591.7,1978077.9,2627936.8,2037710.4,1557121.7,1629629.9,NA,3352337.6,2109331,1772308.8
"Frac2_PEP0280_2","SYN0027","GENE0027",1,3013548.5,2411787,4592971,2742455.2,1630829.8,3942165.9,NA,5099136.2,NA,3353198.5,1936102.4,NA,2387588.2,2314348.4,2527930.7,7570453.4,6942251.8,6885128.9,7740695.9,NA,NA,5452357.6,5218067.6,6951749.3,8169631.7,NA,NA,9298113.7,NA,NA
"Frac2_PEP0281_2","SYN0028","GENE0028",1,NA,3732186.2,3054866.3,2359662.6,NA,3342703.6,3686237,3450156.4,2668849.2,3712023.1,2422611.7,4009471,2719960.1,2823726.3,3698602.1,4949724.3,3844658.5,7309574.3,4427280.8,6259437,6185523.2,5202075.6,5840034.3,5075438.5,4064268.8,5788323.6,4085888.9,5362241.2,4038195.5,6121686
"Frac2_PEP0282_2","SYN0075","GENE0075",0,1416947.8,1585118,747201.6,993583.4,1197638.7,1306407.7,1473128.4,NA,1858224.9,1681421.3,1477201.8,618241,884862.5,1488200.8,727839.5,1460969.7,2938873,1270692.7,1962215.2,3127769.2,887501.7,897059.1,1222075.2,1756074.6,1058548.7,2567964.3,1568539.6,2047150.3,1760660.5,1213511.8
"Frac2_PEP0283_2","SYN0035","GENE0035",0,243754.2,263630,144480,242277.6,NA,243324.9,200352,317700.7,263976.8,473363.2,250823.3,193347.1,230803.2,257174.5,323028.7,218855.8,256908.8,238389.2,211448.5,279030.9,126923.6,201258,256565,276903.6,308238.1,241592.9,343317.9,146527.7,178472.6,160776.5
"Frac2_PEP0284_2","SYN0126","GENE0126",0,654075.8,871764.6,600122.8,716295.2,570826.1,652584.8,NA,665840.7,NA,NA,676570.9,489496.3,NA,687243.7,644083.4,814375.2,NA,NA,617258.8,NA,955497.7,887356.1,1158215.3,1177010.2,1277365.7,NA,NA,NA,NA,840050.8
"Frac2_PEP0285_2","SYN0074","GENE0074",0,195020.2,163286,209348.4,162955.9,153221.2,143640.5,305371.3,152756.2,206861.4,219222.7,124680.5,130134.6,148865.4,153926.9,127625.3,338777.9,464743,827400.9,474252.5,356733.6,407044.8,286778.2,314273.9,294485.7,496432.3,306763.1,378713,546189.7,578526.1,325381.6
"Frac2_PEP0286_2","SYN0075","GENE0075",0,1535243.3,1527352.9,1413741.6,1692147.8,701585.5,689555.2,1005566.5,1172364.8,824455.9,1335446.3,666158,1089261.4,993111,1112013.5,1162740,2921290.7,2409511.8,2932578.3,2659818,2728897.8,2879400.4,2676705.6,2955685.1,2470746.6,2703267.2,3306091.6,3009000.7,4142723.4,1799020,NA
"Frac2_PEP0287_2","SYN0126","GENE0126",1,330759.9,343272.1,246595.6,267698.5,241621.2,316818.2,256727.8,NA,494324.9,220564.6,245027.5,416361,199046.2,437926.8,NA,261243.3,131688.9,NA,203690.3,200058.8,205379,184528.8,134994.6,206943.7,260954.6,306354.4,242180.3,196866.3,124703.4,NA
"Frac2_PEP0288_2","SYN0062","GENE0062",1,953994.9,750627.3,640205,585101.6,402461.8,734542.4,743228.6,712879,546344.3,1164805.7,1294538.3,961088.7,816594.9,1077556.5,657959.8,627057.3,676120.7,712216.6,NA,724933.5,575777.1,1023780.5,717106.7,1011498.8,670288.3,719215.3,681227,715869.5,882715.7,489791.9
"Frac2_PEP0289_2","SYN0053","GENE0053",1,753063.7,1053385.1,598453.9,1079313.1,1050028.7,603691.7,707997.5,954125.7,1588021.2,1016807.2,1052978.7,815063.8,1361903.5,906037.1,684760.4,777772.8,834612.8,667920.8,919479.9,957616.1,608391.5,1389924.8,1385837.3,1260560,1269176.2,1161656,957114.7,660765.7,1292994.1,938900.3
"Frac2_PEP0290_2","SYN0095","GENE0095",0,102330.2,142129.7,65217.2,289229.8,95340.7,113274.4,165731.4,127371.9,100987.8,126042.8,95432.8,89815.8,126091.4,188686.9,124789.2,244656.5,157456.2,242967.4,237354,213736.5,220374.5,246627.9,242781,226319.9,183126.7,298494.2,204513.3,320344,202302.2,436198.4
"Frac2_PEP0291_2","SYN0122","GENE0122",1,252240.7,340890,383652.6,341425.2,332136.4,329455.7,471671,550960.8,NA,276135.1,412991.8,346248,208554.5,248178.8,348719.6,358990.9,296795.3,416166.1,225973,255550.6,NA,NA,NA,286343.8,404639.3,378389.4,NA,NA,299576.3,NA
"Frac2_PEP0292_2","SYN0105","GENE0105",0,497023,599143.5,1000905.1,NA,944187.9,914816,531433.3,362026.9,667533.5,658842.8,760025.1,565071.9,655938,633373.6,535206.3,582264.4,359755.2,370903.6,613069.5,561210.2,354272.6,443369.4,383265.6,679254,508249.9,359726.6,417583.3,479573,533613.7,469885.4
"Frac2_PEP0293_2","SYN0111","GENE0111",0,NA,2211852,1167164.8,1000303,1005151.3,NA,NA,1143510.6,2041682.2,NA,1427832.6,1014416.1,1353646.8,1361272.7,1574281.1,862753.6,1016506.2,651925.8,511916.4,NA,499556.6,709419.3,1000232.7,584570.1,576346.8,901227.1,738013.9,1128817.5,NA,459228.6
"Frac2_PEP0294_2","SYN0112","GENE0112",0,2623012.8,2663574.5,2701973.5,1447481.6,1446365.4,2261817.8,1014417.1,2424577.3,866155.6,NA,2448260.8,1856986.7,2275805.3,1777130.3,1996776.9,1555931.3,1355072.1,1754466.1,1714005.7,NA,3157953.1,1631735.4,2014235.9,2173199.5,1303810.6,1412063.5,1323074,1491707.2,1433048.9,1741087.2
"Frac2_PEP0295_2","SYN0044","GENE0044",1,1055440.3,NA,718477.2,985613.1,1113660.7,2858278.6,2539768.1,1580517.8,1798857.1,3036391.5,938302.3,1214982.2,932709.3,807926.8,994527.7,1182362.5,743811.7,1911248.9,1010724.8,1271142,405427.8,511171.7,641832,370438.5,516710.7,1452613.3,3179387.9,979024.7,924400,974936.7
"Frac2_PEP0296_2","SYN0070","GENE0070",0,1362602.1,1468034.1,1355880.4,2054862.6,2167934.3,7336407.5,9150927.5,9013852.8,4532031.5,4282142.7,2012941.4,1405732.7,1348470.9,1567922.3,2354525.9,9187318.6,8760280.3,13557148.7,16465078.7,11705905.3,5619954.1,3912712.9,2370224.7,4211058.6,3707774.4,12268770.9,10569856.6,NA,9130021.7,12002366.5
"Frac2_PEP0297_2","SYN0014","GENE0014",1,1774549.4,1325900.8,1076510,2572688.4,1774065.1,1592156.2,1243767,2097427.1,1434941.3,2086782.5,1494430.7,1185967.4,1429110.9,1807529.8,1712047.2,1267265,879730.3,1896630.8,1256735,1016734.6,1183900.9,611387.6,1322083.3,1609418.2,1250519.9,787849.9,NA,1613216.4,1014935.8,1386792.4
"Frac2_PEP0298_2","SYN0034","GENE0034",0,155215.9,168562.8,194555.2,215263.6,228329.1,NA,NA,NA,201238.7,NA,93387.8,163022.1,161381.4,179047.5,174900.2,242450.1,NA,NA,130536.9,132593.5,135002.2,90966.5,124607.9,142986.6,165233.7,213420.7,NA,NA,NA,214573.9
"Frac2_PEP0299_2","SYN0054","GENE0054",1,2773998.8,3690075.7,5990795.9,3924619.1,2916438.8,2268725,3864822.2,4596665,3927900.7,4022442.4,4534997,5536470,3724390.2,2992679.1,3963706.4,3784795.9,6630974.6,8188673.9,4640378.3,6007440.5,6388261.7,NA,6490835.1,5010595.6,NA,7851456.2,5511480.4,9256748.3,5273995.8,7109516.5
"Frac2_PEP0300_2","SYN0110","GENE0110",1,26352672.5,17779093.5,23315294.6,22598544.2,18471478.8,NA,22201168.7,NA,NA,NA,24285108.8,29976254.3,17932926.8,21800528.2,16909898.8,14843542.3,NA,NA,24029745.8,17980837.2,16133029.5,16630760.5,14590359.8,18731949.1,14941627.4,NA,NA,NA,NA,NA
"Frac2_PEP0301_2","SYN0084","GENE0084",1,275241.6,367791.7,445251.5,480030.1,NA,501376.4,NA,402717.4,590095.8,400012,459625.5,808776.8,350058.7,660452.8,525890.2,NA,1306789.6,NA,NA,NA,1113260.2,998940.6,1103874.7,690025.4,830175.3,911919.6,799338.8,NA,1420124.8,1035615.4
"Frac2_PEP0302_2","SYN0089","GENE0089",1,125122.7,146346.5,97007.1,97658.4,141272,184825.4,185085.3,137344.6,132698.8,148907.5,138949.3,166166.4,154694.8,91178.6,98300.5,NA,106693.9,186073.9,125056.4,116644.5,69398.1,78481.8,100042.5,105060.4,110231.9,104777.4,100734.6,123196,118081,NA
"Frac2_PEP0303_2","SYN0001","GENE0001",1,9697717.8,8879894.6,9965327.7,7766963.5,6921584.1,8779049.8,11505946.2,7795750.5,9757304.7,9924097.8,7038687,7493280.4,9231914.9,7021219.1,6057830.5,7909609.3,7954508.7,11632424.5,8955398.9,7403532.3,9031232.5,8151262.5,8450088,6015493.3,7803334.7,9538255.7,4461282.4,7118385.8,10277788.1,6932283.1
"Frac2_PEP0304_2","SYN0051","GENE0051",0,3282494.7,NA,9164749.7,7482789.3,NA,NA,5094045.3,3898044.9,3750800.5,4336144,NA,6013067.3,5045771.4,NA,4589187.8,NA,3028156.8,3506195.9,3025354.6,NA,4721665.4,NA,2595075.3,NA,NA,3044783.7,3785436,2056509.5,NA,3779052.9
"Frac2_PEP0305_2","SYN0016","GENE0016",1,6157900.1,5058388.7,4750730,6428967.7,6246385.5,6752834,8994623.4,6762131.8,6228725.5,5815455.7,4177412.7,5264201.2,5710216.3,5186895.6,8300009.9,6117468.3,7940700.5,5589354.4,6620492.8,6167396.7,6305475.7,5536540.4,NA,7241129.2,6742399.7,3333234.1,NA,5443951.7,9140889.1,5777296.5
"Frac2_PEP0306_2","SYN0007","GENE0007",1,13846524.7,16223503.4,10941947.9,12618755.3,9426472.3,12245963,28093990.4,12216993.3,11611938.9,13862840.3,12080555.6,11562521,11631074.4,13597319.5,11695668.7,11132236.6,8835924.9,16595354.4,13473744.7,10888554.4,10239796.1,NA,17957537.3,11745414.7,11691790.7,11653478.8,16247991,11869441.6,10236249,11700520.5
"Frac2_PEP0307_2","SYN0070","GENE0070",1,1258107.9,1092403.3,1029639.5,1133085.8,733227.5,1076396.8,896615.2,859824.6,763841.1,1238187.3,1151085,1021637.7,986268,1067948.2,1510861.4,4308884.1,2800714.9,2832247.1,3381639.8,3055081.2,3831549.1,3648976.6,3408951.2,4267847.4,3068297.5,4785812.6,5443944.1,2916600.8,3109637,2942749.9
"Frac2_PEP0308_2","SYN0082","GENE0082",0,103065.8,86889.4,NA,107730.6,91016,154679.7,94706.9,NA,107640,122303.2,94129.3,78130.9,106498.1,85423,117099.3,111424.3,147391.1,144285.2,143456.7,NA,134330.9,117733.1,89500.3,131294.4,125416.1,NA,124401.5,103530.2,88643.9,110034.4
"Frac2_PEP0309_2","SYN0124","GENE0124",1,1011784.8,640073.8,621119.4,472641.9,987098.6,448305.8,559138.7,239517,453412.8,296511.3,500522.9,719194.1,591145.7,1073480.7,477931.6,281346,382632,347425.1,325758.8,255578,376688.7,374558.2,484391,405340,370588.5,317739.5,303015.5,191789.8,410901.4,395126
"Frac2_PEP0310_2","SYN0061","GENE0061",0,13917679.4,16315358.8,10736470.5,15079791.8,9200241.9,12416335.8,NA,NA,20436197.7,NA,10414126.9,14122072.8,12086052.9,13107422.6,15834980.6,NA,NA,NA,NA,NA,16656273.2,17803216.5,33827616.5,12002036.1,19040731.6,NA,NA,NA,NA,14048354.5
"Frac2_PEP0311_2","SYN0126","GENE0126",0,3151716.6,2490037,3484656.1,1960866.6,2431414.5,2432042.1,3455478.7,2374217.4,3070605.3,1920862.5,2707385.2,2666278.7,3590404.9,4427934.8,2722693.8,3186922.9,3658145.7,4682324.5,4142376.8,3881138,6086866.1,3126581.5,4672352.7,5560806,4359377,5604829.1,5936667.6,3509260.6,4911084.8,4152303.9
"Frac2_PEP0312_2","SYN0087","GENE0087",1,5927686.8,3545700.6,4262140.4,5615991.4,5959597.3,1340684.5,2028685.6,1508637.7,1674991.3,1242813.7,3942899.4,7880056.3,7024743.6,5979454.3,6232992.5,432596.4,407164.5,399376.7,465323.5,521315.2,1463470.8,1510890.7,1157962.5,1744797.3,1534813.5,474805.9,314910.6,371177.1,406720.3,346580.8
"Frac2_PEP0313_2","SYN0024","GENE0024",1,5547910,4105154.7,2930998.4,3943273.4,4622745,2497744.7,5338708.1,4467478.2,4079469,4213502.2,4170671.6,3695577.6,5573020.9,5218663,4854419.9,3692949.4,2977479.2,4900601.4,2220052.9,3200487.3,2047645,2415122.6,3122345,2860130.2,2569536.5,2692523,2475317.1,1848668.8,3171463.7,2025353.2
